#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   1                    0     4.72492114779022                    0                    0                  270
                   1                    0     4.75231703054083                    0                    0                  270
                   1                    0     4.78092053106987                    0                    0                  270
                   1                    0     4.81060011697225                    0                    0                  270
                   1                    0     4.84122425584289                    0                    0                  270
                   1                    0     4.87266141527669                    0                    0                  270
                   1                    0     4.90478006286859                    0                    0                  270
                   1                    0     4.93744866621348                    0                    0                  270
                   1                    0     4.97053569290628                    0                    0                  270
                   1                    0     5.00390961054191                    0                    0                  270
                   1                    0     5.03743888671529                    0                    0                  270
                   1                    0     5.07099198902131                    0                    0                  270
                   1                    0      5.1044373850549                    0                    0                  270
                   1                    0     5.13764354241097                    0                    0                  270
                   1                    0     5.17047892868444                    0                    0                  270
                   1                    0     5.20281201147022                    0                    0                  270
                   1                    0     5.23451125836322                    0                    0                  270
                   1                    0     5.26544513695836                    0                    0                  270
                   1                    0     5.29548211485055                    0                    0                  270
                   1                    0      5.3244906596347                    0                    0                  270
                   1                    0     5.35233923890573                    0                    0                  270
                   1                    0     5.37889632025856                    0                    0                  270
                   1                    0     5.40403037128809                    0                    0                  270
                   1                    0     5.42760985958924                    0                    0                  270
                   1                    0     5.44950325275692                    0                    0                  270
                   1                    0     5.46957901838605                    0                    0                  270
                   1                    0     5.48770562407155                    0                    0                  270
                   1                    0     5.50375153740832                    0                    0                  270
                   1                    0     5.51758522599128                    0                    0                  270
                   1                    0     5.52907515741534                    0                    0                  270
                   1                    0     5.53808979927542                    0                    0                  270
                   1                    0     5.54449761916643                    0                    0                  270
                   1                    0     5.54816708468328                    0                    0                  270
                   1                    0      5.5489666634209                    0                    0                  270
                   1                    0     5.54676482297418                    0                    0                  270
                   1                    0     5.54143003093805                    0                    0                  270
                   1                    0     5.53283075490743                    0                    0                  270
                   1                    0     5.52083546247721                    0                    0                  270
                   1                    0     5.50531262124233                    0                    0                  270
                   1                    0     5.48613069879768                    0                    0                  270
                   1                    0      5.4631581627382                    0                    0                  270
                   1                    0     5.43626348065878                    0                    0                  270
                   1                    0     5.40531512015434                    0                    0                  270
                   1                    0      5.3701815488198                    0                    0                  270
                   1                    0     5.33073123425008                    0                    0                  270
                   1                    0     5.27703546066386                    0                    0                  270
                   1                    0     5.19660834511133                    0                    0                  270
                   1                    0     5.09131680356288                    0                    0                  270
                   1                    0     4.96311975626088                    0                    0                  270
                   1                    0     4.81397612344771                    0                    0                  270
                   1                    0     4.64584482536575                    0                    0                  270
                   1                    0     4.46068478225738                    0                    0                  270
                   1                    0     4.26045491436497                    0                    0                  270
                   1                    0     4.04711414193089                    0                    0                  270
                   1                    0     3.82262138519753                    0                    0                  270
                   1                    0     3.58893556440726                    0                    0                  270
                   1                    0     3.34801559980246                    0                    0                  270
                   1                    0      3.1018204116255                    0                    0                  270
                   1                    0     2.85230892011876                    0                    0                  270
                   1                    0     2.60144004552461                    0                    0                  270
                   1                    0     2.35117270808544                    0                    0                  270
                   1                    0     2.10346582804362                    0                    0                  270
                   1                    0     1.86027832564152                    0                    0                  270
                   1                    0     1.62356912112153                    0                    0                  270
                   1                    0     1.39529713472601                    0                    0                  270
                   1                    0     1.17742128669735                    0                    0                  270
                   1                    0    0.971900497277919                    0                    0                  270
                   1                    0    0.780693686710097                    0                    0                  270
                   1                    0    0.605759775236257                    0                    0                  270
                   1                    0     0.44905768309878                    0                    0                  270
                   1                    0    0.312546330540039                    0                    0                  270
                   1                    0    0.198184637802412                    0                    0                  270
                   1                    0    0.107931525128275                    0                    0                  270
                   1                    0   0.0437459127600031                    0                    0                  270
                   1                    0  0.00758672093997514                    0                    0                  270
   0.200744136411231                    0 0.000157628972367263                    0                    0                  270
                   0                    0                    0                    0                    0                  270
