#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0     22.5847094814116                2.071                    0                    0                  270
                   0                    0     2.54816613364555                    0                    0                  270
    152.995087047757     3.27886030829353     2.54816613364555                    0                    0                  270
    108.183599584372     9.60387175659866     8.82882760297412                    0     1.64171197320495                  270
    48.1039592117409   0.0928868507248293     6.49983930467096                    0                    0                  270
    33.4485252690411    0.425969183297316     3.46406022835805                    0                    0                  270
    15.1417170140733    0.110115296629973     2.74413007564905                    0                    0                  270
     11.519039570999     2.43040523339429      3.3083081667298                    0                    0                  270
    28.5087117359976     13.1162459403726     3.07425797473317                    0                    0                  270
    33.7217653360204     18.4458676007581     3.04183018923687                    0                    0                  270
    203.385073900678     12.8714506181514     3.28104654825074                    0                    0                  270
                   0                    0                    0                    0                    0                  270
