#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     12.0615554985079     20.0686843079837               -0.458
    28.2597608489975     3.26152366208257      26.252280064175   -0.386093172893366
    108.965442710349     15.1910165924808     60.4389991555545   -0.152933408400291
 0.00309145622288081     5.80874293894072     81.7155475385214     9.99808265882822
    48.9315425489028     3.68001943202378     134.429269898825     8.89580435520235
                   0                    0                    0                    0
