#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0     35.2037492769274                2.071                    0                    0                  270
                   0                    0     1.12873928452399                    0                    0                  270
    94.9864158139623       5.709822962112     1.12873928452399                    0                    0                  270
    109.001527642836     7.58102452649605     9.01909870228736                    0     1.92916746355072                  270
    51.0502450700411    0.557512986221765     6.48650008503834                    0                    0                  270
    9.58060183395924     2.15883451673747     2.28785454877381                    0                    0                  270
    20.9305600504738     1.21591537204606     3.85194707044471                    0                    0                  270
    5.74904516355571     1.17045860580865     2.72621877327959                    0                    0                  270
     37.166124918701     2.45762120647626      3.6590707202965                    0                    0                  270
    167.725698610214     78.6561279792777     3.83337445033658                    0                    0                  270
    42.1648071942126     10.2987712703635     4.32497906895195                    0                    0                  270
                   0                    0                    0                    0                    0                  270
