#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0   0.0703151446256971                20.07               -0.458
    8.99519274785514     3.38262286705561     21.3121110596843    0.726385858890491
    108.530958929152     6.62499170931091     59.3477040782173     5.02767903325456
    40.5708767434579     5.84930757430629     128.231258883133     13.2340407904937
    9.29488956230083     3.52080871552038     122.571310449492    -2.52582321668363
                   0                    0                    0                    0
