#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0     34.6988009832216                2.071                    0                    0                  270
                   0                    0    0.840204020200173                    0                    0                  270
    98.5117708766147     6.07044904612594    0.840204020200173                    0                    0                  270
    108.932755411528     7.19014518812318     8.86062979941149                    0     1.93702254244352                  270
    48.9106281369233    0.415919895042142     6.39461215032068                    0                    0                  270
    4.05602082154871    0.789567214527121     5.08562120128564                    0                    0                  270
     6.9771965073727      3.4734701106305     1.67719539027291                    0                    0                  270
    19.1734996014176     2.20858225516171     4.00370793503882                    0                    0                  270
    11.3694717521398     2.27389435042796     3.21668406178297                    0                    0                  270
     244.16885694864     8.64112947372434      3.8437628978459                    0                    0                  270
                   0                    0                    0                    0                    0                  270
