#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   0     52.1377761999587                2.071                    0                    0                  270
                   0                    0    0.710804342410386                    0                    0                  270
    83.2296629504351     6.29960807523164    0.710804342410386                    0                    0                  270
    109.002314519656     6.93202712959908     8.83778549515777                    0     1.91107849357944                  270
    51.7656476036728    0.259909734129855     6.35500212885294                    0                    0                  270
    10.8345153343029     2.22166649479215     3.73472499718847                    0                    0                  270
    4.32338046737812   0.0349548490220027     3.90719905830683                    0                    0                  270
    17.2680606374812     7.85175757679834     4.00161873318806                    0                    0                  270
     19.842793306357     10.4203828305974     4.20513362053967                    0                    0                  270
    29.5644861284783     16.2543811203866     4.16094168794749                    0                    0                  270
    239.782393592841     7.59481598508994     4.46082058061219                    0                    0                  270
                   0                    0                    0                    0                    0                  270
