#      z (A) rho (1e-6/A2) irho (1e-6/A2) rhoM (1e-6/A2) theta (degrees)
-156.41332860   2.06916387   0.00000000   0.00000000 270.00000000
-156.31332860   2.06915228   0.00000000   0.00000000 270.00000000
-156.21332860   2.06914062   0.00000000   0.00000000 270.00000000
-156.11332860   2.06912889   0.00000000   0.00000000 270.00000000
-156.01332860   2.06911709   0.00000000   0.00000000 270.00000000
-155.91332860   2.06910523   0.00000000   0.00000000 270.00000000
-155.81332860   2.06909329   0.00000000   0.00000000 270.00000000
-155.71332860   2.06908129   0.00000000   0.00000000 270.00000000
-155.61332860   2.06906922   0.00000000   0.00000000 270.00000000
-155.51332860   2.06905708   0.00000000   0.00000000 270.00000000
-155.41332860   2.06904487   0.00000000   0.00000000 270.00000000
-155.31332860   2.06903259   0.00000000   0.00000000 270.00000000
-155.21332860   2.06902024   0.00000000   0.00000000 270.00000000
-155.11332860   2.06900782   0.00000000   0.00000000 270.00000000
-155.01332860   2.06899533   0.00000000   0.00000000 270.00000000
-154.91332860   2.06898277   0.00000000   0.00000000 270.00000000
-154.81332860   2.06897013   0.00000000   0.00000000 270.00000000
-154.71332860   2.06895742   0.00000000   0.00000000 270.00000000
-154.61332860   2.06894464   0.00000000   0.00000000 270.00000000
-154.51332860   2.06893179   0.00000000   0.00000000 270.00000000
-154.41332860   2.06891886   0.00000000   0.00000000 270.00000000
-154.31332860   2.06890587   0.00000000   0.00000000 270.00000000
-154.21332860   2.06889279   0.00000000   0.00000000 270.00000000
-154.11332860   2.06887964   0.00000000   0.00000000 270.00000000
-154.01332860   2.06886642   0.00000000   0.00000000 270.00000000
-153.91332860   2.06885312   0.00000000   0.00000000 270.00000000
-153.81332860   2.06883975   0.00000000   0.00000000 270.00000000
-153.71332860   2.06882630   0.00000000   0.00000000 270.00000000
-153.61332860   2.06881278   0.00000000   0.00000000 270.00000000
-153.51332860   2.06879917   0.00000000   0.00000000 270.00000000
-153.41332860   2.06878549   0.00000000   0.00000000 270.00000000
-153.31332860   2.06877174   0.00000000   0.00000000 270.00000000
-153.21332860   2.06875790   0.00000000   0.00000000 270.00000000
-153.11332860   2.06874399   0.00000000   0.00000000 270.00000000
-153.01332860   2.06873000   0.00000000   0.00000000 270.00000000
-152.91332860   2.06871593   0.00000000   0.00000000 270.00000000
-152.81332860   2.06870178   0.00000000   0.00000000 270.00000000
-152.71332860   2.06868755   0.00000000   0.00000000 270.00000000
-152.61332860   2.06867324   0.00000000   0.00000000 270.00000000
-152.51332860   2.06865885   0.00000000   0.00000000 270.00000000
-152.41332860   2.06864438   0.00000000   0.00000000 270.00000000
-152.31332860   2.06862983   0.00000000   0.00000000 270.00000000
-152.21332860   2.06861520   0.00000000   0.00000000 270.00000000
-152.11332860   2.06860048   0.00000000   0.00000000 270.00000000
-152.01332860   2.06858568   0.00000000   0.00000000 270.00000000
-151.91332860   2.06857080   0.00000000   0.00000000 270.00000000
-151.81332860   2.06855583   0.00000000   0.00000000 270.00000000
-151.71332860   2.06854078   0.00000000   0.00000000 270.00000000
-151.61332860   2.06852565   0.00000000   0.00000000 270.00000000
-151.51332860   2.06851043   0.00000000   0.00000000 270.00000000
-151.41332860   2.06849513   0.00000000   0.00000000 270.00000000
-151.31332860   2.06847974   0.00000000   0.00000000 270.00000000
-151.21332860   2.06846427   0.00000000   0.00000000 270.00000000
-151.11332860   2.06844871   0.00000000   0.00000000 270.00000000
-151.01332860   2.06843306   0.00000000   0.00000000 270.00000000
-150.91332860   2.06841733   0.00000000   0.00000000 270.00000000
-150.81332860   2.06840150   0.00000000   0.00000000 270.00000000
-150.71332860   2.06838559   0.00000000   0.00000000 270.00000000
-150.61332860   2.06836959   0.00000000   0.00000000 270.00000000
-150.51332860   2.06835351   0.00000000   0.00000000 270.00000000
-150.41332860   2.06833733   0.00000000   0.00000000 270.00000000
-150.31332860   2.06832106   0.00000000   0.00000000 270.00000000
-150.21332860   2.06830471   0.00000000   0.00000000 270.00000000
-150.11332860   2.06828826   0.00000000   0.00000000 270.00000000
-150.01332860   2.06827172   0.00000000   0.00000000 270.00000000
-149.91332860   2.06825509   0.00000000   0.00000000 270.00000000
-149.81332860   2.06823837   0.00000000   0.00000000 270.00000000
-149.71332860   2.06822155   0.00000000   0.00000000 270.00000000
-149.61332860   2.06820465   0.00000000   0.00000000 270.00000000
-149.51332860   2.06818765   0.00000000   0.00000000 270.00000000
-149.41332860   2.06817055   0.00000000   0.00000000 270.00000000
-149.31332860   2.06815336   0.00000000   0.00000000 270.00000000
-149.21332860   2.06813608   0.00000000   0.00000000 270.00000000
-149.11332860   2.06811870   0.00000000   0.00000000 270.00000000
-149.01332860   2.06810123   0.00000000   0.00000000 270.00000000
-148.91332860   2.06808366   0.00000000   0.00000000 270.00000000
-148.81332860   2.06806599   0.00000000   0.00000000 270.00000000
-148.71332860   2.06804823   0.00000000   0.00000000 270.00000000
-148.61332860   2.06803037   0.00000000   0.00000000 270.00000000
-148.51332860   2.06801241   0.00000000   0.00000000 270.00000000
-148.41332860   2.06799435   0.00000000   0.00000000 270.00000000
-148.31332860   2.06797620   0.00000000   0.00000000 270.00000000
-148.21332860   2.06795794   0.00000000   0.00000000 270.00000000
-148.11332860   2.06793959   0.00000000   0.00000000 270.00000000
-148.01332860   2.06792113   0.00000000   0.00000000 270.00000000
-147.91332860   2.06790257   0.00000000   0.00000000 270.00000000
-147.81332860   2.06788392   0.00000000   0.00000000 270.00000000
-147.71332860   2.06786516   0.00000000   0.00000000 270.00000000
-147.61332860   2.06784630   0.00000000   0.00000000 270.00000000
-147.51332860   2.06782733   0.00000000   0.00000000 270.00000000
-147.41332860   2.06780826   0.00000000   0.00000000 270.00000000
-147.31332860   2.06778909   0.00000000   0.00000000 270.00000000
-147.21332860   2.06776982   0.00000000   0.00000000 270.00000000
-147.11332860   2.06775044   0.00000000   0.00000000 270.00000000
-147.01332860   2.06773095   0.00000000   0.00000000 270.00000000
-146.91332860   2.06771136   0.00000000   0.00000000 270.00000000
-146.81332860   2.06769167   0.00000000   0.00000000 270.00000000
-146.71332860   2.06767186   0.00000000   0.00000000 270.00000000
-146.61332860   2.06765195   0.00000000   0.00000000 270.00000000
-146.51332860   2.06763193   0.00000000   0.00000000 270.00000000
-146.41332860   2.06761181   0.00000000   0.00000000 270.00000000
-146.31332860   2.06759157   0.00000000   0.00000000 270.00000000
-146.21332860   2.06757123   0.00000000   0.00000000 270.00000000
-146.11332860   2.06755077   0.00000000   0.00000000 270.00000000
-146.01332860   2.06753021   0.00000000   0.00000000 270.00000000
-145.91332860   2.06750953   0.00000000   0.00000000 270.00000000
-145.81332860   2.06748875   0.00000000   0.00000000 270.00000000
-145.71332860   2.06746785   0.00000000   0.00000000 270.00000000
-145.61332860   2.06744684   0.00000000   0.00000000 270.00000000
-145.51332860   2.06742572   0.00000000   0.00000000 270.00000000
-145.41332860   2.06740448   0.00000000   0.00000000 270.00000000
-145.31332860   2.06738313   0.00000000   0.00000000 270.00000000
-145.21332860   2.06736166   0.00000000   0.00000000 270.00000000
-145.11332860   2.06734008   0.00000000   0.00000000 270.00000000
-145.01332860   2.06731839   0.00000000   0.00000000 270.00000000
-144.91332860   2.06729658   0.00000000   0.00000000 270.00000000
-144.81332860   2.06727465   0.00000000   0.00000000 270.00000000
-144.71332860   2.06725260   0.00000000   0.00000000 270.00000000
-144.61332860   2.06723044   0.00000000   0.00000000 270.00000000
-144.51332860   2.06720816   0.00000000   0.00000000 270.00000000
-144.41332860   2.06718576   0.00000000   0.00000000 270.00000000
-144.31332860   2.06716324   0.00000000   0.00000000 270.00000000
-144.21332860   2.06714060   0.00000000   0.00000000 270.00000000
-144.11332860   2.06711784   0.00000000   0.00000000 270.00000000
-144.01332860   2.06709496   0.00000000   0.00000000 270.00000000
-143.91332860   2.06707196   0.00000000   0.00000000 270.00000000
-143.81332860   2.06704883   0.00000000   0.00000000 270.00000000
-143.71332860   2.06702559   0.00000000   0.00000000 270.00000000
-143.61332860   2.06700222   0.00000000   0.00000000 270.00000000
-143.51332860   2.06697872   0.00000000   0.00000000 270.00000000
-143.41332860   2.06695510   0.00000000   0.00000000 270.00000000
-143.31332860   2.06693136   0.00000000   0.00000000 270.00000000
-143.21332860   2.06690749   0.00000000   0.00000000 270.00000000
-143.11332860   2.06688350   0.00000000   0.00000000 270.00000000
-143.01332860   2.06685937   0.00000000   0.00000000 270.00000000
-142.91332860   2.06683513   0.00000000   0.00000000 270.00000000
-142.81332860   2.06681075   0.00000000   0.00000000 270.00000000
-142.71332860   2.06678624   0.00000000   0.00000000 270.00000000
-142.61332860   2.06676161   0.00000000   0.00000000 270.00000000
-142.51332860   2.06673685   0.00000000   0.00000000 270.00000000
-142.41332860   2.06671195   0.00000000   0.00000000 270.00000000
-142.31332860   2.06668693   0.00000000   0.00000000 270.00000000
-142.21332860   2.06666177   0.00000000   0.00000000 270.00000000
-142.11332860   2.06663649   0.00000000   0.00000000 270.00000000
-142.01332860   2.06661107   0.00000000   0.00000000 270.00000000
-141.91332860   2.06658551   0.00000000   0.00000000 270.00000000
-141.81332860   2.06655982   0.00000000   0.00000000 270.00000000
-141.71332860   2.06653400   0.00000000   0.00000000 270.00000000
-141.61332860   2.06650805   0.00000000   0.00000000 270.00000000
-141.51332860   2.06648195   0.00000000   0.00000000 270.00000000
-141.41332860   2.06645573   0.00000000   0.00000000 270.00000000
-141.31332860   2.06642936   0.00000000   0.00000000 270.00000000
-141.21332860   2.06640286   0.00000000   0.00000000 270.00000000
-141.11332860   2.06637622   0.00000000   0.00000000 270.00000000
-141.01332860   2.06634944   0.00000000   0.00000000 270.00000000
-140.91332860   2.06632252   0.00000000   0.00000000 270.00000000
-140.81332860   2.06629546   0.00000000   0.00000000 270.00000000
-140.71332860   2.06626826   0.00000000   0.00000000 270.00000000
-140.61332860   2.06624092   0.00000000   0.00000000 270.00000000
-140.51332860   2.06621344   0.00000000   0.00000000 270.00000000
-140.41332860   2.06618582   0.00000000   0.00000000 270.00000000
-140.31332860   2.06615805   0.00000000   0.00000000 270.00000000
-140.21332860   2.06613014   0.00000000   0.00000000 270.00000000
-140.11332860   2.06610208   0.00000000   0.00000000 270.00000000
-140.01332860   2.06607388   0.00000000   0.00000000 270.00000000
-139.91332860   2.06604554   0.00000000   0.00000000 270.00000000
-139.81332860   2.06601705   0.00000000   0.00000000 270.00000000
-139.71332860   2.06598841   0.00000000   0.00000000 270.00000000
-139.61332860   2.06595962   0.00000000   0.00000000 270.00000000
-139.51332860   2.06593068   0.00000000   0.00000000 270.00000000
-139.41332860   2.06590160   0.00000000   0.00000000 270.00000000
-139.31332860   2.06587237   0.00000000   0.00000000 270.00000000
-139.21332860   2.06584298   0.00000000   0.00000000 270.00000000
-139.11332860   2.06581345   0.00000000   0.00000000 270.00000000
-139.01332860   2.06578376   0.00000000   0.00000000 270.00000000
-138.91332860   2.06575393   0.00000000   0.00000000 270.00000000
-138.81332860   2.06572393   0.00000000   0.00000000 270.00000000
-138.71332860   2.06569379   0.00000000   0.00000000 270.00000000
-138.61332860   2.06566349   0.00000000   0.00000000 270.00000000
-138.51332860   2.06563304   0.00000000   0.00000000 270.00000000
-138.41332860   2.06560243   0.00000000   0.00000000 270.00000000
-138.31332860   2.06557166   0.00000000   0.00000000 270.00000000
-138.21332860   2.06554074   0.00000000   0.00000000 270.00000000
-138.11332860   2.06550966   0.00000000   0.00000000 270.00000000
-138.01332860   2.06547842   0.00000000   0.00000000 270.00000000
-137.91332860   2.06544702   0.00000000   0.00000000 270.00000000
-137.81332860   2.06541547   0.00000000   0.00000000 270.00000000
-137.71332860   2.06538375   0.00000000   0.00000000 270.00000000
-137.61332860   2.06535187   0.00000000   0.00000000 270.00000000
-137.51332860   2.06531983   0.00000000   0.00000000 270.00000000
-137.41332860   2.06528763   0.00000000   0.00000000 270.00000000
-137.31332860   2.06525526   0.00000000   0.00000000 270.00000000
-137.21332860   2.06522273   0.00000000   0.00000000 270.00000000
-137.11332860   2.06519004   0.00000000   0.00000000 270.00000000
-137.01332860   2.06515718   0.00000000   0.00000000 270.00000000
-136.91332860   2.06512415   0.00000000   0.00000000 270.00000000
-136.81332860   2.06509096   0.00000000   0.00000000 270.00000000
-136.71332860   2.06505760   0.00000000   0.00000000 270.00000000
-136.61332860   2.06502407   0.00000000   0.00000000 270.00000000
-136.51332860   2.06499037   0.00000000   0.00000000 270.00000000
-136.41332860   2.06495651   0.00000000   0.00000000 270.00000000
-136.31332860   2.06492247   0.00000000   0.00000000 270.00000000
-136.21332860   2.06488826   0.00000000   0.00000000 270.00000000
-136.11332860   2.06485388   0.00000000   0.00000000 270.00000000
-136.01332860   2.06481933   0.00000000   0.00000000 270.00000000
-135.91332860   2.06478460   0.00000000   0.00000000 270.00000000
-135.81332860   2.06474970   0.00000000   0.00000000 270.00000000
-135.71332860   2.06471462   0.00000000   0.00000000 270.00000000
-135.61332860   2.06467937   0.00000000   0.00000000 270.00000000
-135.51332860   2.06464395   0.00000000   0.00000000 270.00000000
-135.41332860   2.06460834   0.00000000   0.00000000 270.00000000
-135.31332860   2.06457256   0.00000000   0.00000000 270.00000000
-135.21332860   2.06453660   0.00000000   0.00000000 270.00000000
-135.11332860   2.06450046   0.00000000   0.00000000 270.00000000
-135.01332860   2.06446414   0.00000000   0.00000000 270.00000000
-134.91332860   2.06442764   0.00000000   0.00000000 270.00000000
-134.81332860   2.06439096   0.00000000   0.00000000 270.00000000
-134.71332860   2.06435409   0.00000000   0.00000000 270.00000000
-134.61332860   2.06431705   0.00000000   0.00000000 270.00000000
-134.51332860   2.06427982   0.00000000   0.00000000 270.00000000
-134.41332860   2.06424240   0.00000000   0.00000000 270.00000000
-134.31332860   2.06420480   0.00000000   0.00000000 270.00000000
-134.21332860   2.06416701   0.00000000   0.00000000 270.00000000
-134.11332860   2.06412903   0.00000000   0.00000000 270.00000000
-134.01332860   2.06409087   0.00000000   0.00000000 270.00000000
-133.91332860   2.06405252   0.00000000   0.00000000 270.00000000
-133.81332860   2.06401398   0.00000000   0.00000000 270.00000000
-133.71332860   2.06397525   0.00000000   0.00000000 270.00000000
-133.61332860   2.06393633   0.00000000   0.00000000 270.00000000
-133.51332860   2.06389721   0.00000000   0.00000000 270.00000000
-133.41332860   2.06385791   0.00000000   0.00000000 270.00000000
-133.31332860   2.06381841   0.00000000   0.00000000 270.00000000
-133.21332860   2.06377871   0.00000000   0.00000000 270.00000000
-133.11332860   2.06373882   0.00000000   0.00000000 270.00000000
-133.01332860   2.06369874   0.00000000   0.00000000 270.00000000
-132.91332860   2.06365846   0.00000000   0.00000000 270.00000000
-132.81332860   2.06361798   0.00000000   0.00000000 270.00000000
-132.71332860   2.06357730   0.00000000   0.00000000 270.00000000
-132.61332860   2.06353643   0.00000000   0.00000000 270.00000000
-132.51332860   2.06349535   0.00000000   0.00000000 270.00000000
-132.41332860   2.06345407   0.00000000   0.00000000 270.00000000
-132.31332860   2.06341259   0.00000000   0.00000000 270.00000000
-132.21332860   2.06337091   0.00000000   0.00000000 270.00000000
-132.11332860   2.06332903   0.00000000   0.00000000 270.00000000
-132.01332860   2.06328694   0.00000000   0.00000000 270.00000000
-131.91332860   2.06324465   0.00000000   0.00000000 270.00000000
-131.81332860   2.06320215   0.00000000   0.00000000 270.00000000
-131.71332860   2.06315944   0.00000000   0.00000000 270.00000000
-131.61332860   2.06311653   0.00000000   0.00000000 270.00000000
-131.51332860   2.06307341   0.00000000   0.00000000 270.00000000
-131.41332860   2.06303008   0.00000000   0.00000000 270.00000000
-131.31332860   2.06298654   0.00000000   0.00000000 270.00000000
-131.21332860   2.06294279   0.00000000   0.00000000 270.00000000
-131.11332860   2.06289883   0.00000000   0.00000000 270.00000000
-131.01332860   2.06285465   0.00000000   0.00000000 270.00000000
-130.91332860   2.06281026   0.00000000   0.00000000 270.00000000
-130.81332860   2.06276566   0.00000000   0.00000000 270.00000000
-130.71332860   2.06272084   0.00000000   0.00000000 270.00000000
-130.61332860   2.06267581   0.00000000   0.00000000 270.00000000
-130.51332860   2.06263056   0.00000000   0.00000000 270.00000000
-130.41332860   2.06258509   0.00000000   0.00000000 270.00000000
-130.31332860   2.06253940   0.00000000   0.00000000 270.00000000
-130.21332860   2.06249350   0.00000000   0.00000000 270.00000000
-130.11332860   2.06244737   0.00000000   0.00000000 270.00000000
-130.01332860   2.06240102   0.00000000   0.00000000 270.00000000
-129.91332860   2.06235445   0.00000000   0.00000000 270.00000000
-129.81332860   2.06230766   0.00000000   0.00000000 270.00000000
-129.71332860   2.06226064   0.00000000   0.00000000 270.00000000
-129.61332860   2.06221339   0.00000000   0.00000000 270.00000000
-129.51332860   2.06216593   0.00000000   0.00000000 270.00000000
-129.41332860   2.06211823   0.00000000   0.00000000 270.00000000
-129.31332860   2.06207031   0.00000000   0.00000000 270.00000000
-129.21332860   2.06202216   0.00000000   0.00000000 270.00000000
-129.11332860   2.06197378   0.00000000   0.00000000 270.00000000
-129.01332860   2.06192516   0.00000000   0.00000000 270.00000000
-128.91332860   2.06187632   0.00000000   0.00000000 270.00000000
-128.81332860   2.06182725   0.00000000   0.00000000 270.00000000
-128.71332860   2.06177794   0.00000000   0.00000000 270.00000000
-128.61332860   2.06172840   0.00000000   0.00000000 270.00000000
-128.51332860   2.06167862   0.00000000   0.00000000 270.00000000
-128.41332860   2.06162861   0.00000000   0.00000000 270.00000000
-128.31332860   2.06157836   0.00000000   0.00000000 270.00000000
-128.21332860   2.06152787   0.00000000   0.00000000 270.00000000
-128.11332860   2.06147715   0.00000000   0.00000000 270.00000000
-128.01332860   2.06142618   0.00000000   0.00000000 270.00000000
-127.91332860   2.06137497   0.00000000   0.00000000 270.00000000
-127.81332860   2.06132353   0.00000000   0.00000000 270.00000000
-127.71332860   2.06127184   0.00000000   0.00000000 270.00000000
-127.61332860   2.06121990   0.00000000   0.00000000 270.00000000
-127.51332860   2.06116773   0.00000000   0.00000000 270.00000000
-127.41332860   2.06111530   0.00000000   0.00000000 270.00000000
-127.31332860   2.06106263   0.00000000   0.00000000 270.00000000
-127.21332860   2.06100972   0.00000000   0.00000000 270.00000000
-127.11332860   2.06095655   0.00000000   0.00000000 270.00000000
-127.01332860   2.06090314   0.00000000   0.00000000 270.00000000
-126.91332860   2.06084947   0.00000000   0.00000000 270.00000000
-126.81332860   2.06079556   0.00000000   0.00000000 270.00000000
-126.71332860   2.06074139   0.00000000   0.00000000 270.00000000
-126.61332860   2.06068697   0.00000000   0.00000000 270.00000000
-126.51332860   2.06063229   0.00000000   0.00000000 270.00000000
-126.41332860   2.06057736   0.00000000   0.00000000 270.00000000
-126.31332860   2.06052218   0.00000000   0.00000000 270.00000000
-126.21332860   2.06046674   0.00000000   0.00000000 270.00000000
-126.11332860   2.06041104   0.00000000   0.00000000 270.00000000
-126.01332860   2.06035508   0.00000000   0.00000000 270.00000000
-125.91332860   2.06029886   0.00000000   0.00000000 270.00000000
-125.81332860   2.06024237   0.00000000   0.00000000 270.00000000
-125.71332860   2.06018563   0.00000000   0.00000000 270.00000000
-125.61332860   2.06012863   0.00000000   0.00000000 270.00000000
-125.51332860   2.06007136   0.00000000   0.00000000 270.00000000
-125.41332860   2.06001382   0.00000000   0.00000000 270.00000000
-125.31332860   2.05995602   0.00000000   0.00000000 270.00000000
-125.21332860   2.05989795   0.00000000   0.00000000 270.00000000
-125.11332860   2.05983962   0.00000000   0.00000000 270.00000000
-125.01332860   2.05978101   0.00000000   0.00000000 270.00000000
-124.91332860   2.05972214   0.00000000   0.00000000 270.00000000
-124.81332860   2.05966299   0.00000000   0.00000000 270.00000000
-124.71332860   2.05960357   0.00000000   0.00000000 270.00000000
-124.61332860   2.05954388   0.00000000   0.00000000 270.00000000
-124.51332860   2.05948391   0.00000000   0.00000000 270.00000000
-124.41332860   2.05942367   0.00000000   0.00000000 270.00000000
-124.31332860   2.05936315   0.00000000   0.00000000 270.00000000
-124.21332860   2.05930236   0.00000000   0.00000000 270.00000000
-124.11332860   2.05924128   0.00000000   0.00000000 270.00000000
-124.01332860   2.05917993   0.00000000   0.00000000 270.00000000
-123.91332860   2.05911830   0.00000000   0.00000000 270.00000000
-123.81332860   2.05905638   0.00000000   0.00000000 270.00000000
-123.71332860   2.05899418   0.00000000   0.00000000 270.00000000
-123.61332860   2.05893170   0.00000000   0.00000000 270.00000000
-123.51332860   2.05886893   0.00000000   0.00000000 270.00000000
-123.41332860   2.05880588   0.00000000   0.00000000 270.00000000
-123.31332860   2.05874254   0.00000000   0.00000000 270.00000000
-123.21332860   2.05867891   0.00000000   0.00000000 270.00000000
-123.11332860   2.05861500   0.00000000   0.00000000 270.00000000
-123.01332860   2.05855079   0.00000000   0.00000000 270.00000000
-122.91332860   2.05848629   0.00000000   0.00000000 270.00000000
-122.81332860   2.05842150   0.00000000   0.00000000 270.00000000
-122.71332860   2.05835642   0.00000000   0.00000000 270.00000000
-122.61332860   2.05829104   0.00000000   0.00000000 270.00000000
-122.51332860   2.05822537   0.00000000   0.00000000 270.00000000
-122.41332860   2.05815940   0.00000000   0.00000000 270.00000000
