#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     20.6330470114268                20.07                0.458
    44.0514967528763     3.31985086423725     33.0282366348182     6.18404199299069
    107.990668948076     6.78418794712563     66.3848847932456  -0.0701344245859944
    49.4818192537758     3.29552946428229     134.303880167778     8.45099998998557
   0.186121973734278     4.49676570790195     50.9984845295274     4.49975191671879
                   0                    0                    0                    0
