#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     18.4179127213646                20.07                0.458
    36.9630243301937     3.26239303938819     33.3851985194162     7.85247144507834
    107.915866112374     6.71112859718305     67.0133932975369    0.728563773791146
    49.5413538430353     3.66025258096605     134.539534208741     8.45097387760258
                   0                    0                    0                    0
