#     thickness (A)        interface (A)       rho (1e-6/A^2)      irho (1e-6/A^2)
                   0     17.3345323375004                20.07               -0.458
    29.3153922273848     3.32248679028439     30.3706602456491     6.43580560593468
    108.091241545992     6.60300368277514     66.0700920774757     2.90401960035979
    49.5402541261109     3.71131181203421     132.495487527103     12.2415044112517
                   0                    0                    0                    0
