# intensity: 1.08672272086204
# background: 2.66421781097223e-08
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
     0.0483642315116 0.000750702739851845       0.951434579138     0.00501003519873    0.927820823846839   0.0200976507684129
     0.0497866914682 0.000750709007438337        0.94044560157     0.00496697431537    0.922190197169498   0.0183568784192703
     0.0512091499082 0.000750715456630211        0.92483593417     0.00490572657895    0.912655631608241   0.0159641410340562
     0.0526316067882    0.000750722087422        0.91507948482      0.0048673956524    0.901548399008371    0.013891491673416
      0.054054062065 0.000750728899808085       0.891642996968     0.00477516962074    0.888835793689875   0.0121587615046585
     0.0554765156953 0.000750735893782693       0.876236096925     0.00471441470647    0.874047920299764   0.0106986339608507
     0.0568989676356 0.000750743069339895       0.854327123245     0.00462784251127    0.856558739482023  0.00945937364391092
     0.0583214178427 0.000750750426473612       0.832076973197     0.00453970038522    0.835550185362175  0.00840071494116764
     0.0597438662732 0.000750757965177608       0.797485049287     0.00440218205643    0.809998950558901  0.00749096331910536
     0.0611663128838 0.000750765685445495       0.755120376229     0.00423288370811    0.778737458468198  0.00670491574717634
     0.0625887576312 0.000750773587270732       0.713350487453     0.00406490300013    0.740687169403796  0.00602234542419865
      0.064011200472 0.000750781670646622       0.660982624188     0.00385260415179    0.695395130025237  0.00542688215060395
     0.0654336413629 0.000750789935566318       0.611077559878     0.00364824562759    0.643911032704525  0.00490517451868419
     0.0668560802606 0.000750798382022817        0.56406531003     0.00345358980774    0.589651008621471  0.00444625573439963
     0.0682785171218 0.000750807010008963       0.524906916272     0.00328959354811    0.538317698488638  0.00404105850329762
      0.069700951903 0.000750815819517446       0.497644208161     0.00317426832942    0.496051068356652  0.00368204034194364
     0.0711233845611 0.000750824810540804        0.47861385523      0.0030931423649    0.466551086174933  0.00336289158999649
     0.0725458150526  0.00075083398307142       0.474897210464      0.0030772339742    0.449450886093269  0.00307830598667379
     0.0739682433342 0.000750843337101525       0.465759918032     0.00303803317951    0.441210467790479   0.0028237990203066
     0.0753906693627 0.000750852872623196       0.468748114267     0.00305086561273    0.437340414942979  0.00259556307445564
     0.0768130930946 0.000750862589628355       0.459408054463     0.00301070035281    0.434108927943228  0.00239035114481824
     0.0782355144866 0.000750872488108774       0.451730687084     0.00297757578127    0.429107859755325   0.0022053829074093
     0.0796579334955  0.00075088256805607        0.44262088991     0.00293813751632    0.421084490187216  0.00203826839632869
